Date,Close
1/7/19,191.22
1/8/19,192.28
1/9/19,195.77
1/10/19,196.95
1/11/19,195.9
1/14/19,195.43
1/15/19,196.52
1/16/19,197.77
1/17/19,199.31
1/18/19,202
1/22/19,199.46
1/23/19,198.35
1/24/19,199.79
1/25/19,202.94
1/28/19,200.16
1/29/19,199.24
1/30/19,204.02
1/31/19,211.13
2/1/19,213.77
2/4/19,214.91
2/5/19,215.86
2/6/19,215.3
2/7/19,213.97
2/8/19,216.58
2/11/19,217.1
2/12/19,218.91
2/13/19,220.54
2/14/19,219.81
2/15/19,222.11
2/19/19,220.59
2/20/19,221.11
2/21/19,219.31
2/22/19,223.32
2/25/19,223.32
2/26/19,224
2/27/19,224.57
2/28/19,224.77
3/1/19,227.25
3/4/19,226.29
3/5/19,226.22
3/6/19,224.47
3/7/19,222.41
3/8/19,221.87
3/11/19,225.64
3/12/19,226.94
3/13/19,228.5
3/14/19,229.51
3/15/19,231.17
3/18/19,230.39
3/19/19,231.01
3/20/19,229.89
3/21/19,235.87
3/22/19,230.76
3/25/19,230.42
3/26/19,233.29
3/27/19,232.52
3/28/19,234.86
3/29/19,235.45
4/1/19,239.05
4/2/19,239.26
4/3/19,238.93
4/4/19,236.06
4/5/19,236.63
4/8/19,236.27
4/9/19,235.91
4/10/19,237.06
4/11/19,236.04
4/12/19,238.83
4/15/19,239.15
4/16/19,240.09
4/17/19,241
4/18/19,240.89
4/22/19,243.05
4/23/19,243.49
4/24/19,245.29
4/25/19,245.61
4/26/19,246.68
4/29/19,247.13
4/30/19,254.24
5/1/19,248.75
5/2/19,247.19
5/3/19,247.95
5/6/19,248.64
5/7/19,245.06
5/8/19,245.33
5/9/19,245.31
5/10/19,247.43
5/13/19,241.38
5/14/19,245.94
5/15/19,249.15
5/16/19,253.42
5/17/19,252.55
5/20/19,253.49
5/21/19,255.36
5/22/19,256.9
5/23/19,249.73
5/24/19,251.48
5/28/19,253.43
5/29/19,253.56
5/30/19,254.19
5/31/19,251.49
6/3/19,242.26
6/4/19,249.18
6/5/19,256.26
6/6/19,257.83
6/7/19,265.8
6/10/19,266.1
6/11/19,263.66
6/12/19,263.85
6/13/19,261.2
6/14/19,260.1
6/17/19,259.2
6/18/19,258.81
6/19/19,259.87
6/20/19,266.79
6/21/19,264.47
6/24/19,265.3
6/25/19,259.73
6/26/19,261.3
6/27/19,261.1
6/28/19,264.53
7/1/19,266.77
7/2/19,270.57
7/3/19,273.08
