Date,Close
1/7/19,102.06
1/8/19,102.8
1/9/19,104.27
1/10/19,103.6
1/11/19,102.8
1/14/19,102.05
1/15/19,105.01
1/16/19,105.38
1/17/19,106.12
1/18/19,107.71
1/22/19,105.68
1/23/19,106.71
1/24/19,106.2
1/25/19,107.17
1/28/19,105.08
1/29/19,102.94
1/30/19,106.38
1/31/19,104.43
2/1/19,102.78
2/4/19,105.74
2/5/19,107.22
2/6/19,106.03
2/7/19,105.27
2/8/19,105.67
2/11/19,105.25
2/12/19,106.89
2/13/19,106.81
2/14/19,106.9
2/15/19,108.22
2/19/19,108.17
2/20/19,107.15
2/21/19,109.41
2/22/19,110.97
2/25/19,111.59
2/26/19,112.36
2/27/19,112.17
2/28/19,112.03
3/1/19,112.53
3/4/19,112.26
3/5/19,111.7
3/6/19,111.75
3/7/19,110.39
3/8/19,110.51
3/11/19,112.83
3/12/19,113.62
3/13/19,114.5
3/14/19,114.59
3/15/19,115.91
3/18/19,117.57
3/19/19,117.65
3/20/19,117.52
3/21/19,120.22
3/22/19,117.05
3/25/19,117.66
3/26/19,117.91
3/27/19,116.77
3/28/19,116.93
3/29/19,117.94
4/1/19,119.02
4/2/19,119.19
4/3/19,119.97
4/4/19,119.36
4/5/19,119.89
4/8/19,119.93
4/9/19,119.28
4/10/19,120.19
4/11/19,120.33
4/12/19,120.95
4/15/19,121.05
4/16/19,120.77
4/17/19,121.77
4/18/19,123.37
4/22/19,123.76
4/23/19,125.44
4/24/19,125.01
4/25/19,129.15
4/26/19,129.89
4/29/19,129.77
4/30/19,130.6
5/1/19,127.88
5/2/19,126.21
5/3/19,128.9
5/6/19,128.15
5/7/19,125.52
5/8/19,125.51
5/9/19,125.5
5/10/19,127.13
5/13/19,123.35
5/14/19,124.73
5/15/19,126.02
5/16/19,128.93
5/17/19,128.07
5/20/19,126.22
5/21/19,126.9
5/22/19,127.67
5/23/19,126.18
5/24/19,126.24
5/28/19,126.16
5/29/19,124.94
5/30/19,125.73
5/31/19,123.68
6/3/19,119.84
6/4/19,123.16
6/5/19,125.83
6/6/19,127.82
6/7/19,131.4
6/10/19,132.6
6/11/19,132.1
6/12/19,131.49
6/13/19,132.32
6/14/19,132.45
6/17/19,132.85
6/18/19,135.16
6/19/19,135.69
6/20/19,136.95
6/21/19,136.97
6/24/19,137.78
6/25/19,133.43
6/26/19,133.93
6/27/19,134.15
6/28/19,133.96
7/1/19,135.68
7/2/19,136.58
7/3/19,137.46
7/5/19,137.06
7/8/19,136.96
7/9/19,136.46
7/10/19,137.85
7/11/19,138.4
7/12/19,138.9
7/15/19,138.9
7/16/19,137.08
7/17/19,136.27
7/18/19,136.42
7/19/19,136.62
7/22/19,138.43
7/23/19,139.29
7/24/19,140.72
7/25/19,140.19
7/26/19,141.34
7/29/19,141.03
7/30/19,140.35
7/31/19,136.27
8/1/19,138.06
8/2/19,136.9
8/5/19,132.21
8/6/19,134.69
8/7/19,135.28
8/8/19,138.89
8/9/19,137.71
8/12/19,135.79
8/13/19,138.6
8/14/19,133.98
8/15/19,133.68
8/16/19,136.13
8/19/19,138.41
8/20/19,137.26
8/21/19,138.79
8/22/19,137.78
8/23/19,133.39
8/26/19,135.45
8/27/19,135.74
8/28/19,135.56
8/29/19,138.12
8/30/19,137.86
9/3/19,136.04
9/4/19,137.63
9/5/19,140.05
9/6/19,139.1
9/9/19,137.52
9/10/19,136.08
9/11/19,136.12
9/12/19,137.52
9/13/19,137.32
9/16/19,136.33
9/17/19,137.39
9/18/19,138.52
9/19/19,141.07
9/20/19,139.44
9/23/19,139.14
9/24/19,137.38
9/25/19,139.36
9/26/19,139.54
9/27/19,137.73
9/30/19,139.03
10/1/19,137.07
10/2/19,134.65
10/3/19,136.28
10/4/19,138.12
10/7/19,137.12
10/8/19,135.67
10/9/19,138.24
10/10/19,139.1
10/11/19,139.68
10/14/19,139.55
10/15/19,141.57
10/16/19,140.41
10/17/19,139.69
10/18/19,137.41
10/21/19,138.43
10/22/19,136.37
10/23/19,137.24
10/24/19,139.94
10/25/19,140.73
10/28/19,144.19
10/29/19,142.83
10/30/19,144.61
10/31/19,143.37
11/1/19,143.72
11/4/19,144.55
11/5/19,144.46
11/6/19,144.06
11/7/19,144.26
11/8/19,145.96
11/11/19,146.11
11/12/19,147.07
11/13/19,147.31
11/14/19,148.06
11/15/19,149.97
11/18/19,150.34
11/19/19,150.39
11/20/19,149.62
11/21/19,149.48
11/22/19,149.59
11/25/19,151.23
11/26/19,152.03
11/27/19,152.32
11/29/19,151.38
12/2/19,149.55
12/3/19,149.31
12/4/19,149.85
12/5/19,149.93
12/6/19,151.75
12/9/19,151.75
12/10/19,151.13
12/11/19,151.7
12/12/19,153.24
12/13/19,154.53
12/16/19,155.53
12/17/19,154.69
12/18/19,154.37
12/19/19,155.71
12/20/19,157.41
12/23/19,157.41
12/24/19,157.38
12/26/19,158.67
12/27/19,158.96
12/30/19,157.59
12/31/19,157.7
1/2/20,160.62
1/3/20,158.62
1/6/20,159.03
1/7/20,157.58
1/8/20,160.09
1/9/20,162.09
1/10/20,161.34
1/13/20,163.28
1/14/20,162.13
1/15/20,163.18
1/16/20,166.17
1/17/20,167.1
1/21/20,166.5
1/22/20,165.7
1/23/20,166.72
1/24/20,165.04
1/27/20,162.28
1/28/20,165.46
1/29/20,168.04
1/30/20,172.78
1/31/20,170.23
2/3/20,174.38
2/4/20,180.12
2/5/20,179.9
2/6/20,183.63
2/7/20,183.89
2/10/20,188.7
2/11/20,184.44
2/12/20,184.71
2/13/20,183.71
2/14/20,185.35
2/18/20,187.23
2/19/20,187.28
2/20/20,184.42
2/21/20,178.59
2/24/20,170.89
2/25/20,168.07
2/26/20,170.17
2/27/20,158.18
2/28/20,162.01
3/2/20,172.79
3/3/20,164.51
3/4/20,170.55
3/5/20,166.27
3/6/20,161.57
3/9/20,150.62
3/10/20,160.92
3/11/20,153.63
3/12/20,139.06
3/13/20,158.83
3/16/20,135.42
3/17/20,146.57
3/18/20,140.4
3/19/20,142.71
3/20/20,137.35
3/23/20,135.98
3/24/20,148.34
3/25/20,146.92
3/26/20,156.11
3/27/20,149.7
3/30/20,160.23
3/31/20,157.71
4/1/20,152.11
4/2/20,155.26
4/3/20,153.83
4/6/20,165.27
4/7/20,163.49
4/8/20,165.13
4/9/20,165.14
4/13/20,165.51
4/14/20,173.7
4/15/20,171.88
4/16/20,177.04
4/17/20,178.6
4/20/20,175.06
4/21/20,167.82
4/22/20,173.52
4/23/20,171.42
4/24/20,174.55
4/27/20,174.05
4/28/20,169.81
4/29/20,177.43
4/30/20,179.21
5/1/20,174.57
5/4/20,178.84
5/5/20,180.76
5/6/20,182.54
5/7/20,183.6
5/8/20,184.68
5/11/20,186.74
5/12/20,182.51
5/13/20,179.75
5/14/20,180.53
5/15/20,183.16
5/18/20,184.91
5/19/20,183.63
5/20/20,185.66
5/21/20,183.43
5/22/20,183.51
5/26/20,181.57
5/27/20,181.81
5/28/20,181.4
5/29/20,183.25
6/1/20,182.83
6/2/20,184.91
6/3/20,185.36
6/4/20,182.92
6/5/20,187.2
6/8/20,188.36
6/9/20,189.8
6/10/20,196.84
6/11/20,186.27
6/12/20,187.74
6/15/20,188.94
6/16/20,193.57
6/17/20,194.24
6/18/20,196.32
6/19/20,195.15
6/22/20,200.57
6/23/20,201.91
6/24/20,197.84
6/25/20,200.34
6/26/20,196.33
6/29/20,198.44
6/30/20,203.51
7/1/20,204.7
7/2/20,206.26
7/6/20,210.7
7/7/20,208.25
7/8/20,212.83
7/9/20,214.32
7/10/20,213.67
7/13/20,207.07
7/14/20,208.35
7/15/20,208.04
7/16/20,203.92
7/17/20,202.88
7/20/20,211.6
7/21/20,208.75
7/22/20,211.75
7/23/20,202.54
7/24/20,201.3
7/27/20,203.85
7/28/20,202.02
7/29/20,204.06
