Date,Close
1/7/19,136.06
1/8/19,136.8
1/9/19,138.41
1/10/19,138.67
1/11/19,138.06
1/14/19,137.1
1/15/19,137.34
1/16/19,137.34
1/17/19,137.28
1/18/19,138.5
1/22/19,138.05
1/23/19,137.01
1/24/19,137.7
1/25/19,138.67
1/28/19,135.99
1/29/19,135
1/30/19,137.6
1/31/19,135.01
2/1/19,140.15
2/4/19,141.5
2/5/19,142.53
2/6/19,141.49
2/7/19,140.17
2/8/19,140.38
2/11/19,140.8
2/12/19,141.99
2/13/19,143.49
2/14/19,143.16
2/15/19,144.91
2/19/19,144.44
2/20/19,144.73
2/21/19,144
2/22/19,145.87
2/25/19,146.06
2/26/19,147.04
2/27/19,147.22
2/28/19,148.12
3/1/19,149.47
3/4/19,147.96
3/5/19,147.95
3/6/19,147.81
3/7/19,146.83
3/8/19,147.35
3/11/19,150.67
3/12/19,151.73
3/13/19,152.47
3/14/19,154.2
3/15/19,155.46
3/18/19,154.96
3/19/19,154.59
3/20/19,153.75
3/21/19,155.8
3/22/19,153.07
3/25/19,153.03
3/26/19,155.3
3/27/19,154.22
3/28/19,154.67
3/29/19,156.19
4/1/19,157.26
4/2/19,157.78
4/3/19,158.46
4/4/19,157.64
4/5/19,157.65
4/8/19,157.75
4/9/19,157.49
4/10/19,158.56
4/11/19,157.86
4/12/19,159.64
4/15/19,160.44
4/16/19,160.23
4/17/19,160.44
4/18/19,160.16
4/22/19,160.4
4/23/19,161.66
4/24/19,161.49
4/25/19,161.02
4/26/19,162.93
4/29/19,164.15
4/30/19,164.43
5/1/19,162.79
5/2/19,161.12
5/3/19,162.04
5/6/19,162.28
5/7/19,160.21
5/8/19,160.76
5/9/19,159.81
5/10/19,160.71
5/13/19,157.33
5/14/19,160.21
5/15/19,162.79
5/16/19,164.87
5/17/19,164.09
5/20/19,163.47
5/21/19,163.86
5/22/19,164.24
5/23/19,161.51
5/24/19,162.64
5/28/19,163.71
5/29/19,162.73
5/30/19,162.76
5/31/19,161.33
6/3/19,158.6
6/4/19,162.33
6/5/19,165.39
6/6/19,166.92
6/7/19,170.05
6/10/19,170.82
6/11/19,170.31
6/12/19,171.59
6/13/19,169.35
6/14/19,169.66
6/17/19,169.56
6/18/19,169.28
6/19/19,170.69
6/20/19,173.74
6/21/19,173.44
6/24/19,173.85
6/25/19,171.28
6/26/19,171.06
6/27/19,171.23
6/28/19,173.55
7/1/19,173.94
7/2/19,175.28
7/3/19,176.87
7/5/19,176.66
7/8/19,176.19
7/9/19,177.73
7/10/19,179.31
7/11/19,180.74
7/12/19,180.33
7/15/19,180.57
7/16/19,179.31
7/17/19,179.15
7/18/19,180.53
7/19/19,179.24
7/22/19,180.57
7/23/19,180.9
7/24/19,183.33
7/25/19,181.59
7/26/19,183.69
7/29/19,183.21
7/30/19,181.53
7/31/19,178
8/1/19,179.17
8/2/19,177.42
8/5/19,168.86
8/6/19,172.48
8/7/19,175.32
8/8/19,179.9
8/9/19,179.05
8/12/19,176.34
8/13/19,176.34
8/14/19,173.51
8/15/19,176.27
8/16/19,178.23
8/19/19,179.74
8/20/19,179.24
8/21/19,180.94
8/22/19,180.09
8/23/19,175.23
8/26/19,177.59
8/27/19,178.38
8/28/19,178.67
8/29/19,181.17
8/30/19,180.82
9/3/19,179.2
9/4/19,181.77
9/5/19,184.73
9/6/19,185.74
9/9/19,181.55
9/10/19,176.35
9/11/19,174.98
9/12/19,177.98
9/13/19,177.27
9/16/19,176.11
9/17/19,176.45
9/18/19,175.29
9/19/19,175.96
9/20/19,174.06
9/23/19,174.91
9/24/19,174.48
9/25/19,175.28
9/26/19,175.65
9/27/19,174
9/30/19,172.01
10/1/19,174.29
10/2/19,169.83
10/3/19,172.87
10/4/19,175.98
10/7/19,174.9
10/8/19,172.42
10/9/19,174.88
10/10/19,174.88
10/11/19,177.06
10/14/19,177.36
10/15/19,178.75
10/16/19,177.87
10/17/19,177.94
10/18/19,175.71
10/21/19,176.43
10/22/19,170.86
10/23/19,171.32
10/24/19,176.16
10/25/19,177.85
